,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_name,type,uri,valence
691,0.285,0.617,152471,0.799,0.000711,6,0.799,-6.052,0,Bohan Phoenix,0.326,85.043,4,The Prince,chinese,spotify:track:6HFb5muUxsN3FpaBFbSlwT,0.537
692,0.248,0.816,156610,0.714,0.0,7,0.103,-7.917,1,Bohan Phoenix,0.095,118.006,4,EGO,chinese,spotify:track:5rAijkn0ZaApcgwXrvwNxG,0.61
693,0.299,0.771,130000,0.845,0.0,1,0.364,-4.566,1,Bohan Phoenix,0.352,128.104,4,JALA,chinese,spotify:track:4DiMN347VaCwX01ZKdXCXD,0.73
694,0.00197,0.75,210339,0.522,0.0015,1,0.098,-11.85,1,Bohan Phoenix,0.15,140.039,4,#BBSSYYGG,chinese,spotify:track:1nLt3pATGVISJmE2nqIU09,0.498
695,0.698,0.465,300225,0.338,0.0,7,0.0739,-11.138,1,DJ Didilong,0.0337,147.714,4,現在開始做朋友 (第二屆《愛之日常音樂節》主題曲),chinese,spotify:track:3ecMfhSwxQdVsCxWvpOo8i,0.305
696,0.687,0.497,298413,0.501,0.278,7,0.0852,-9.614,1,DJ Didilong,0.0313,73.997,4,峇里島 (電影《誰先愛上他的》探尋情愛之歌),chinese,spotify:track:1NJm4hwQG2MVF5jgagPIgO,0.137
697,0.0221,0.745,295652,0.872,0.000613,9,0.106,-6.654,0,DJ Didilong,0.0429,110.011,4,什麼時候她 feat. 蛋堡Soft Lipa,chinese,spotify:track:21rtnUfUA531PsCZHo9AUl,0.626
698,0.0851,0.833,211174,0.615,0.0,5,0.145,-7.644,0,DJ Didilong,0.0555,101.995,4,水哥 ft. 蛋堡,chinese,spotify:track:3ho7TfQryjbWUH3t8e6ooy,0.953
699,0.178,0.813,260100,0.742,1.44e-06,9,0.0783,-6.617,0,DJ Didilong,0.0601,99.994,4,台北直直撞,chinese,spotify:track:41sJNiLh96NJPH6OGfytyX,0.84
700,0.0751,0.655,280600,0.42,0.858,11,0.202,-11.217,0,DJ Didilong,0.0503,172.016,4,為什麼,chinese,spotify:track:5xE8NASjfOwKW9Ol7oouBg,0.468
701,0.383,0.708,221196,0.665,2.91e-05,0,0.102,-7.384,1,DJ Didilong,0.0401,99.001,4,我想和你瞎 ft. 馬念先,chinese,spotify:track:0voNLLkV5iRdGXNvzQDLmq,0.7
702,0.177,0.723,299653,0.601,2.17e-05,1,0.132,-6.843,0,DJ Didilong,0.0272,119.965,4,愛上你 (緊扣《誰先愛上他的》電影歌曲),chinese,spotify:track:0pFuGifCRyp03hu0bcN3DQ,0.701
703,0.0357,0.821,230256,0.75,0.0,6,0.174,-7.503,0,DJ Didilong,0.165,96.018,4,以黑擊黑 ft. Leo王,chinese,spotify:track:3q4AhdHJqnrMIx41jTZKmC,0.591
704,0.178,0.743,310811,0.493,3.28e-05,2,0.102,-8.794,1,DJ Didilong,0.106,84.989,4,大不了就分手,chinese,spotify:track:4SAMIPAfSSiUpwnzBkyEtf,0.593
705,0.272,0.801,200359,0.665,0.0,10,0.0703,-6.279,1,Tizzy T,0.0706,95.016,4,想把你留在这里,chinese,spotify:track:7M8IGiUn2M7l5INSN4Bo9O,0.609
706,0.3,0.797,212000,0.884,0.0,7,0.238,-3.722,1,Tizzy T,0.301,90.013,4,贫民百万男孩,chinese,spotify:track:6W2fbfpXKWkEFF8QengT3G,0.751
707,0.399,0.742,206871,0.721,0.0,0,0.0753,-8.04,1,Tizzy T,0.201,93.996,4,Going Go,chinese,spotify:track:6YWGHl6YPVTqkqDrjd9r9n,0.243
708,0.368,0.707,201374,0.642,0.0,6,0.219,-6.259,1,Tizzy T,0.248,176.06,4,Relax,chinese,spotify:track:35JubBTGBJYtQhdITu6a7e,0.511
709,0.316,0.56,233536,0.413,0.0297,11,0.143,-10.722,1,Tizzy T,0.0264,110.026,4,天顶一粒星,chinese,spotify:track:3NPFXI3iKFrt0DY9j8pdob,0.0687
710,0.0534,0.782,243230,0.707,0.0,5,0.377,-7.441,1,Tizzy T,0.189,130.081,4,大一岁,chinese,spotify:track:20v6EnuaCkNc2ogewS3mdu,0.647
711,0.286,0.769,186624,0.495,2.51e-05,4,0.0456,-8.276,0,Tizzy T,0.0656,98.032,4,Wanna Be with You,chinese,spotify:track:4ohTtDsLkauQA2B4t3i1We,0.215
712,0.497,0.666,198357,0.566,6.74e-05,1,0.153,-7.458,0,Tizzy T,0.137,159.939,4,噩梦,chinese,spotify:track:1FUOl7aQuUvxfzzWUMg6ZV,0.667
713,0.106,0.65,179668,0.611,0.0,8,0.22,-7.306,1,Tizzy T,0.397,200.054,4,中国姑娘,chinese,spotify:track:0RlUgG4h9x12YqWXj1GtSV,0.389
714,0.533,0.636,210935,0.693,1.78e-05,0,0.547,-9.147,1,Tizzy T,0.327,169.99,4,几乎成名,chinese,spotify:track:2nNm1OogViX52QRhOFoP9X,0.568
715,0.045,0.815,212158,0.526,0.0,4,0.0778,-7.873,0,Vinida,0.204,97.02,4,场上称霸,chinese,spotify:track:67Rp52YJgwEDO2zYfbxzGk,0.395
716,0.34,0.663,196264,0.739,9.95e-06,11,0.372,-6.989,0,Vinida,0.0703,123.007,4,Stuck In The Club,chinese,spotify:track:331n5M01yOqhdgW06QN0E0,0.226
717,0.148,0.854,255144,0.548,0.0,11,0.0795,-7.843,0,Vinida,0.176,116.05,4,Queendom,chinese,spotify:track:0stVuFiihkkSNsa0DAKr9Z,0.226
718,0.093,0.857,191288,0.495,0.0,11,0.095,-8.829,1,Vinida,0.103,129.993,4,Solo,chinese,spotify:track:6kNjQ1UBQXKByhmI7r78O5,0.508
719,0.653,0.743,220033,0.518,0.0,3,0.173,-8.27,1,Vinida,0.0692,102.033,4,心愿清单,chinese,spotify:track:0ap2RGwsQuVA0WiXXeyAd9,0.371
720,0.407,0.72,196048,0.386,1.38e-05,4,0.09,-8.132,0,Vinida,0.133,89.973,4,4U,chinese,spotify:track:1HDTwLg8tIgbGjCExJXR9c,0.225
721,0.286,0.769,186624,0.495,2.51e-05,4,0.0456,-8.276,0,Vinida,0.0656,98.032,4,Wanna Be with You,chinese,spotify:track:4ohTtDsLkauQA2B4t3i1We,0.215
722,0.405,0.799,228440,0.65,0.0,6,0.0798,-8.144,0,Vinida,0.0639,139.235,4,Angel Said,chinese,spotify:track:4D053wMXtH2mTa6Z7nPqgp,0.419
723,0.0362,0.864,184044,0.759,0.0,7,0.0784,-5.978,1,Vinida,0.239,161.978,4,带你,chinese,spotify:track:0QGNwU22PAaAV7ydEG2s1b,0.707
724,0.0386,0.751,154667,0.657,0.000977,7,0.311,-6.9,1,Vinida,0.115,90.014,4,Shake,chinese,spotify:track:5uNJnJ08qqJBnG7wzr4jWP,0.366
725,0.00331,0.736,315053,0.679,0.0274,1,0.0871,-5.9,1,DJ Noodles,0.0388,127.983,4,Time of Our Lives - DJ Noodles Remix,chinese,spotify:track:3cnebH2H5PMcdBNFok0VcK,0.558
726,0.000595,0.652,251952,0.8,0.129,9,0.091,-4.926,1,DJ Noodles,0.04,146.105,4,Options (feat. Stephen Marley) - DJ Noodles Remix,chinese,spotify:track:44xuXwm9w9qvZEE7sumnvu,0.397
727,0.00946,0.808,295027,0.782,0.822,2,0.0485,-3.738,1,DJ Noodles,0.0515,127.992,4,Coke Diet,chinese,spotify:track:3BtHYHjiTASYvRTtdQ1dsx,0.698
728,0.00322,0.678,209149,0.906,0.247,2,0.0494,-4.429,1,DJ Noodles,0.0397,139.988,4,愛妳無目地 - DJ Noodles Remix,chinese,spotify:track:5g3p2nmSLS17vi7KhggiwD,0.769
729,0.0168,0.639,193001,0.946,0.55,2,0.171,-5.412,1,DJ Noodles,0.128,139.995,4,Threnody - DJ Noodles Remix,chinese,spotify:track:6MxfXDHHewixdFkBoK3xY1,0.197
730,0.0222,0.689,251000,0.918,0.0103,11,0.0985,-4.946,0,DJ Noodles,0.0406,127.968,4,Mr. Put It Down (feat. Pitbull) - Noodles Remix,chinese,spotify:track:2mOaFxiDsXiQYWMvHGnjLm,0.817
731,0.00476,0.669,244000,0.913,0.661,11,0.103,-5.309,0,DJ Noodles,0.04,127.965,4,Mr. Put It Down (feat. Pitbull) - (Noodles Remix)[Dub Mix],chinese,spotify:track:57vYUZKgaNEwMtGEgLDAsK,0.776
732,0.0137,0.509,328000,0.763,0.0,11,0.424,-3.652,0,DJ Noodles,0.402,81.586,4,"Can't U Tell (feat. Red Cafe, Hot Rod, Trazz, Murphy Lee, Jay Rock)",chinese,spotify:track:6seEvf94M7dGudS3529zJL,0.664
733,0.0317,0.757,222648,0.766,0.0,7,0.336,-8.444,1,DJ Noodles,0.222,104.06,4,"Hands High (feat. Jermaine Dupri, Ace Hood, Brisco, 2 Pistols & Tom G)",chinese,spotify:track:4ehw4XEeDpzosz4JForJmk,0.664
734,0.00303,0.694,234933,0.811,0.0,9,0.092,-3.98,1,DJ Noodles,0.289,122.299,5,"Can't U Tell Remix (feat. Pitbull, Red Cafe, Trazz & Jay Rock)",chinese,spotify:track:4PaZQlmUSNzs8EsjtBJps3,0.611
735,0.179,0.85,241386,0.478,0.0,1,0.0787,-7.428,0,艾福杰尼,0.275,92.04,4,虎山行,chinese,spotify:track:4n5XIGoka0lxeuPIb4cLDp,0.413
736,0.287,0.836,305235,0.511,0.0,6,0.204,-8.733,0,艾福杰尼,0.076,127.0,4,SORRY,chinese,spotify:track:3259KMEOluAyNW3PHIhBcU,0.133
737,0.618,0.64,231857,0.584,0.0,6,0.0761,-8.653,0,艾福杰尼,0.0392,139.866,4,說散就散(電影《前任3:再見前任》主題曲),chinese,spotify:track:62prkrY5iHADajNoZrFv3A,0.706
738,0.377,0.73,217981,0.809,0.0,4,0.0821,-5.55,0,艾福杰尼,0.169,108.957,4,通過驗證,chinese,spotify:track:0WJpalwbEFRO28V3JeC9RO,0.516
739,0.132,0.785,223139,0.814,4.51e-06,8,0.316,-6.509,1,艾福杰尼,0.0635,124.047,4,Yellow Skin Flow,chinese,spotify:track:3wwzGUD4sdFh56rw4H8I2t,0.663
740,0.386,0.715,245999,0.39,5.69e-05,1,0.108,-11.602,0,艾福杰尼,0.0423,119.99,4,Ti Amo,chinese,spotify:track:2ICO1B0f8rFnBMXznUjI0V,0.327
741,0.757,0.872,183547,0.59,0.0,7,0.125,-10.517,1,艾福杰尼,0.0701,127.988,4,PURE,chinese,spotify:track:5grVIQNs3g8IBjfRhOP0Wb,0.758
742,0.0884,0.707,213673,0.61,1.17e-06,11,0.142,-9.818,0,艾福杰尼,0.0451,146.017,4,西域公主,chinese,spotify:track:2eWgeJMkMBuixU8X8TuEl5,0.61
743,0.665,0.569,177777,0.641,0.0,1,0.083,-8.513,1,艾福杰尼,0.396,134.279,4,Thanks For Waiting,chinese,spotify:track:6HiACXBXQCU3nC5jxWeoJC,0.625
744,0.14,0.842,208320,0.608,1.59e-06,1,0.0934,-6.981,1,艾福杰尼,0.0471,120.001,4,哎呦喂,chinese,spotify:track:2XFUXL2p2W8MvjgqoCNn8d,0.232
745,0.302,0.835,197000,0.501,0.0,0,0.174,-9.437,0,Leo王,0.336,86.062,4,陪妳過假日,chinese,spotify:track:4w99eXGKJ64oxJSNF9tPNs,0.5
746,0.0729,0.654,157770,0.813,0.0,11,0.126,-6.222,1,Leo王,0.318,74.971,4,快樂的甘蔗人,chinese,spotify:track:0TgWgW2UYFctTDdN4GC6B7,0.745
747,0.112,0.893,160000,0.607,0.0,5,0.0808,-5.239,0,Leo王,0.319,86.972,4,長大十八歲,chinese,spotify:track:3NYy88OXh6mv6hpiYCk3XU,0.817
748,0.361,0.75,211304,0.599,0.00219,4,0.109,-8.894,0,Leo王,0.273,92.026,4,無病呻吟,chinese,spotify:track:78ZhoeLttWbXAk4GMokp8W,0.752
749,0.288,0.486,243000,0.614,0.0,1,0.114,-7.829,1,Leo王,0.256,87.529,4,藝術家脾氣,chinese,spotify:track:4Y5FIk5YaLmkCI3TjtBVC1,0.735
750,0.624,0.579,248747,0.571,0.000115,7,0.139,-10.419,0,Leo王,0.0706,85.001,4,雞腿便當,chinese,spotify:track:5KzMazHaevRJI3swenZ8p5,0.48
751,0.102,0.58,202448,0.841,0.0,4,0.393,-4.512,0,Leo王,0.125,145.89,4,拖油瓶,chinese,spotify:track:0fIeWXPUU7Z61sS9L6TduW,0.849
752,0.499,0.68,106000,0.809,0.0,6,0.158,-6.652,1,Leo王,0.311,99.647,4,飯太冷先生,chinese,spotify:track:2SAb3eTjVz0f5jzkyTuQTh,0.674
753,0.578,0.715,185513,0.872,0.000319,11,0.106,-5.554,0,Leo王,0.311,93.151,4,五千塊,chinese,spotify:track:6cUz4BunENKlWBIrue0ZE0,0.71
754,0.359,0.71,208722,0.762,1.05e-05,1,0.0697,-5.165,0,Leo王,0.1,75.016,4,嘿 Morrison,chinese,spotify:track:3SLe9d9gWYnpavdEsMHKKU,0.817
755,0.102,0.797,187636,0.669,3.86e-06,1,0.224,-4.158,0,Cloud Wang,0.0409,99.997,4,All for You,chinese,spotify:track:2940LsyAsGSLm4QI1WhAYw,0.504
756,0.0861,0.866,214689,0.651,0.0,2,0.0692,-5.621,1,Cloud Wang,0.0938,103.965,4,WANT IT,chinese,spotify:track:1iAHIW1ViU9eK8b0JrLkvl,0.662
757,0.0693,0.81,202325,0.873,2.29e-05,9,0.186,-3.169,0,Cloud Wang,0.0723,107.985,4,Take It Easy - 男生版,chinese,spotify:track:1BJQrL1UOusmo0L1yKYF5O,0.61
758,0.0961,0.724,231724,0.769,0.0,7,0.114,-6.833,0,Cloud Wang,0.14,144.853,4,對DUI,chinese,spotify:track:4c66lcOQTSGxIHA76X0nna,0.897
759,0.0786,0.772,214500,0.528,0.0,9,0.29,-7.867,0,Cloud Wang,0.0688,100.05,4,Don't - feat. Cloud Wang,chinese,spotify:track:0zpyn4d4w3HuZZVryRId5j,0.499
760,0.611,0.803,205000,0.615,0.0,8,0.174,-6.386,1,Cloud Wang,0.0483,96.03,4,Think of You,chinese,spotify:track:77IwYEt4N9K8507l4jc6Kv,0.622
761,0.0498,0.725,173846,0.59,0.0,9,0.111,-9.597,1,Cloud Wang,0.299,155.916,4,你的remix(feat.Cloud Wang),chinese,spotify:track:0RBVnVRCZ6LdnR26C3uLw1,0.947
762,0.151,0.959,178364,0.81,0.0,10,0.103,-4.297,0,Cloud Wang,0.155,126.005,4,PSYCHO,chinese,spotify:track:18R1IJA67C7twAU3Yo816b,0.579
763,0.198,0.74,210418,0.733,0.0,0,0.55,-6.046,0,Cloud Wang,0.17,150.044,4,What You Need,chinese,spotify:track:5MapFHLRnAzyfWhcxYnezw,0.696
764,0.117,0.828,169077,0.806,0.0,7,0.299,-5.499,1,Cloud Wang,0.219,100.0,4,REPO,chinese,spotify:track:6NYzF8KVGBBhL5OnwWqINi,0.681
765,0.685,0.733,204800,0.789,0.0,8,0.113,-4.672,0,肖恩恩,0.112,95.295,4,薔薇,chinese,spotify:track:2JvQCuTcOxsbd7ky89fkTG,0.259
766,0.146,0.752,246818,0.631,0.0,11,0.0753,-13.06,1,肖恩恩,0.29,176.003,4,拿回來 - Remix,chinese,spotify:track:6UTcX8er6X5rZpdCyb5cY6,0.609
767,0.166,0.804,212000,0.895,0.0,4,0.0731,-2.725,1,肖恩恩,0.292,163.021,4,塌陷,chinese,spotify:track:1cdyOBEOsiOrTyPZRrGKwK,0.716
768,0.011,0.636,304966,0.799,0.0,8,0.128,-2.663,0,Barry Chen,0.0878,148.055,4,走到飛 - 完整版,chinese,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.19
769,0.632,0.66,217500,0.399,0.0,5,0.0957,-9.413,1,Barry Chen,0.0859,144.174,4,台北灰市 (feat. 王嘉儀),chinese,spotify:track:6Wd7irEG9k2IzO0GPj96j9,0.465
770,0.0092,0.624,276182,0.797,0.0,8,0.14,-2.72,0,Barry Chen,0.0611,148.062,4,走到飛,chinese,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.196
771,0.219,0.756,178907,0.738,0.0,1,0.0918,-5.915,1,Barry Chen,0.262,163.048,4,古馳鴨舌帽 (feat. Ken-G),chinese,spotify:track:7lbv1BCSTK36Al4okmUWzI,0.763
772,0.183,0.649,291111,0.571,0.00176,1,0.146,-10.297,0,Barry Chen,0.0645,135.028,4,保持聯絡,chinese,spotify:track:5U7CNRPlinaf1dtUMN2qtl,0.392
773,0.242,0.862,196286,0.617,1.9e-06,5,0.11,-7.671,0,Barry Chen,0.133,139.976,4,黑色西裝,chinese,spotify:track:1dkNKOpaXZ7y2ITP5fLnXP,0.566
774,0.247,0.804,169846,0.895,1.43e-06,7,0.102,-4.846,1,Barry Chen,0.155,129.974,4,冠軍,chinese,spotify:track:0IappDEsSgivqvMXGr9GFt,0.719
775,0.349,0.702,238554,0.554,0.0,2,0.118,-9.154,0,Barry Chen,0.184,165.99,4,每一天,chinese,spotify:track:4ElI3I41MF7HrL6gElVugm,0.776
776,0.832,0.64,165114,0.264,0.0,8,0.0906,-16.98,1,Barry Chen,0.11,131.723,4,少年仔,chinese,spotify:track:2XG7fzRvIuRp4HyPbmGvc5,0.452
777,0.125,0.69,267750,0.829,0.0,6,0.178,-4.511,1,Barry Chen,0.149,160.074,4,隻手遮天,chinese,spotify:track:19g8nUsGJzK1YU6HdOhejy,0.592
778,0.368,0.707,201374,0.642,0.0,6,0.219,-6.259,1,满舒克,0.248,176.06,4,Relax,chinese,spotify:track:35JubBTGBJYtQhdITu6a7e,0.511
779,0.0304,0.813,241232,0.597,2.03e-05,9,0.048,-6.93,1,满舒克,0.0469,108.037,4,做我的猫,chinese,spotify:track:6ovYjYHAUgelJdU2BuIua5,0.375
780,0.462,0.717,208777,0.864,0.0,0,0.0948,-3.016,0,满舒克,0.219,167.928,4,FEEL GOOD,chinese,spotify:track:2uIrtYj0BBemEnF1BxZ37Z,0.692
781,0.245,0.615,216000,0.666,0.0,5,0.2,-9.17,0,满舒克,0.061,80.001,4,眠冬,chinese,spotify:track:63kFWBDk2w4koP50IxndHO,0.422
782,0.289,0.711,222066,0.639,0.0,5,0.106,-6.392,1,满舒克,0.143,79.971,4,Fall in Love,chinese,spotify:track:5YjvQziD25V7VhDwcoFmeB,0.531
783,0.196,0.605,208571,0.717,0.0,7,0.0878,-5.384,0,满舒克,0.181,167.932,4,VVS,chinese,spotify:track:4Ad8GIJOMRQAOilHNAgI8n,0.315
784,0.101,0.746,237110,0.502,0.0,2,0.0973,-9.057,1,满舒克,0.0409,108.02,4,做我的猫 - 圣诞特别版,chinese,spotify:track:4C3X98d65Rz4tMSXNmXtga,0.464
785,0.47,0.802,242000,0.724,0.0,5,0.0676,-5.873,0,满舒克,0.195,144.04,4,LOGO,chinese,spotify:track:1rsQVxyGE706uLmU1eB8gj,0.484
786,0.0783,0.825,306224,0.571,2.14e-05,0,0.0888,-7.575,1,满舒克,0.0372,114.991,4,FALLIN,chinese,spotify:track:0ZYi5wOWEkSh1RCRH3oiL7,0.244
787,0.281,0.597,218667,0.816,0.0,6,0.349,-5.411,1,满舒克,0.222,179.998,4,Relax - M3SSIAH Remix,chinese,spotify:track:5PQdcDYM7yGxG2foGtEGTR,0.775
788,0.0857,0.693,289091,0.625,6.83e-06,8,0.0914,-7.588,0,C-BLOCK,0.211,176.137,4,江湖流,chinese,spotify:track:6w45ivdD1hdFq42qJaigGw,0.399
789,0.0339,0.736,243237,0.735,0.0,10,0.3,-10.044,0,C-BLOCK,0.273,93.975,4,以下範上,chinese,spotify:track:5QbCMg8zw2ZLdw8zLCqS1h,0.575
790,0.0457,0.824,239556,0.692,0.0,2,0.0686,-8.092,1,C-BLOCK,0.169,91.998,4,殺死忍者,chinese,spotify:track:4dtsC0XYHmcPvINvVPFvRR,0.593
791,0.0283,0.719,284830,0.903,0.0,1,0.465,-4.33,1,C-BLOCK,0.335,162.015,4,野家拳,chinese,spotify:track:0YlbbUBfiGGZOkNXbNHp08,0.66
792,0.114,0.643,344516,0.454,0.000136,5,0.137,-9.819,0,C-BLOCK,0.0952,123.838,4,停電夜,chinese,spotify:track:6mHb4e4uJEdGX64G4mDiVH,0.182
793,0.46,0.579,251200,0.628,0.0,8,0.239,-7.43,1,C-BLOCK,0.228,150.056,4,女人花,chinese,spotify:track:1RdN5OL1DHlCiAG8omcxQN,0.412
794,0.0854,0.6,274417,0.797,0.0,2,0.373,-9.437,1,C-BLOCK,0.323,89.762,4,兵臨城下,chinese,spotify:track:7yHIuiOt4VvFcp8tsRW5wV,0.412
795,0.0905,0.645,268387,0.536,6.49e-05,4,0.13,-9.042,1,C-BLOCK,0.0514,93.005,4,火苗,chinese,spotify:track:3WbZcG7qswGldnfdo4lrlA,0.133
796,0.0301,0.519,269531,0.804,9.29e-06,1,0.362,-7.343,0,C-BLOCK,0.349,127.989,4,大鬧天宮,chinese,spotify:track:2JagOrvAplWS8ImkEu2RuU,0.503
797,0.381,0.751,217083,0.777,0.0,9,0.309,-5.554,0,C-BLOCK,0.285,143.937,4,英雄鋼筆,chinese,spotify:track:5NXndcF9fxC4p51BtPMIOs,0.648
798,0.397,0.598,256000,0.71,0.0,6,0.109,-6.754,0,龍胆紫,0.33,85.908,4,立交桥,chinese,spotify:track:4QoE73ALNUZrL6iOw4bMhB,0.407
799,0.133,0.701,268000,0.711,0.0,1,0.117,-8.498,1,龍胆紫,0.232,86.037,4,龍胆紫,chinese,spotify:track:1rcyeJYQJ9ABCpo66ue2Sb,0.338
800,0.253,0.692,258000,0.856,7.28e-05,1,0.103,-4.72,1,龍胆紫,0.254,87.318,4,Goldie,chinese,spotify:track:5BUbzMW6bC3VAvTzNIT7fE,0.826
801,0.317,0.732,235000,0.746,0.0,1,0.341,-6.594,1,龍胆紫,0.224,80.488,4,地下通道,chinese,spotify:track:1EV4U1SBRk8mtL3VwRPHbY,0.953
802,0.394,0.5,202000,0.811,0.0,4,0.11,-6.637,0,龍胆紫,0.432,173.758,4,Beijing Zoo,chinese,spotify:track:5qGoa4XCV6LuvHCKFaHGmh,0.575
803,0.475,0.78,168000,0.775,0.0,4,0.213,-4.871,0,龍胆紫,0.257,93.085,4,我不相信,chinese,spotify:track:5rkhsIIoOdDbU13LwJqyMe,0.651
804,0.491,0.547,268827,0.639,0.0,10,0.328,-8.97,0,龍胆紫,0.395,183.768,4,穷孩子,chinese,spotify:track:7ejBok9m45m6DZ4mNL2KO2,0.773
805,0.421,0.539,217000,0.861,0.0,6,0.629,-5.658,1,龍胆紫,0.273,90.128,4,轮回,chinese,spotify:track:7se5NaBwUjlLDDKz3E7Ado,0.896
806,0.609,0.634,205000,0.866,0.0,6,0.17,-6.758,0,龍胆紫,0.517,82.508,4,怪塔儿哥,chinese,spotify:track:6xQuDDmvOkEMRsCOAKCBZm,0.592
807,0.317,0.746,182000,0.853,0.0,2,0.37,-4.799,1,龍胆紫,0.274,88.642,4,路灯,chinese,spotify:track:2sF4AOpXnoKt1Qa12CZISA,0.75
808,0.049,0.714,192414,0.835,0.0,9,0.143,-3.381,1,李杰明 W.M.L,0.123,86.969,4,炙愛,chinese,spotify:track:2CmVcG517aBH7fmuZKP1mc,0.336
809,0.503,0.613,207529,0.771,0.0,6,0.131,-4.532,0,李杰明 W.M.L,0.0417,85.03,4,I Need You,chinese,spotify:track:6ndjvBk1xOp9dQkF44pUAD,0.506
810,0.729,0.509,231333,0.656,0.0,3,0.22,-4.922,1,李杰明 W.M.L,0.0746,180.054,4,不存在,chinese,spotify:track:1A1T5fto6NgxXOIrZFZBLv,0.532
811,0.193,0.643,219333,0.787,0.0,8,0.159,-4.117,1,李杰明 W.M.L,0.0385,90.014,4,沒有回頭路,chinese,spotify:track:0ZyDsMH9BgqFTcLGU43MHI,0.227
812,0.255,0.592,185455,0.755,0.0,9,0.115,-7.703,1,李杰明 W.M.L,0.0487,131.985,4,灰燼,chinese,spotify:track:2mjiAZNPvvCjQL94ZGvl2z,0.407
813,0.033,0.625,175500,0.819,0.0,1,0.054,-4.72,0,李杰明 W.M.L,0.0317,95.001,4,去你的快樂,chinese,spotify:track:4aS7rgiVAfpiGZ3twxeTRF,0.33
814,0.0818,0.643,200270,0.864,0.0,5,0.141,-4.179,0,李杰明 W.M.L,0.0343,147.895,4,我會害怕,chinese,spotify:track:6RTLxH2mnLumGEcuSG5KMk,0.358
815,0.329,0.597,251538,0.847,0.0,7,0.0874,-5.46,1,李杰明 W.M.L,0.0366,155.993,4,很孤單,chinese,spotify:track:0roRjIc7K1rjjy788X2kko,0.705
816,0.349,0.572,226821,0.692,0.0,5,0.258,-5.298,1,李杰明 W.M.L,0.107,173.017,4,他是個孩子,chinese,spotify:track:2jL0pe4KiwgKhfx4r0Bsbo,0.346
817,0.0149,0.782,152769,0.887,0.0,6,0.138,-2.838,0,李杰明 W.M.L,0.0373,129.983,4,我到底是誰,chinese,spotify:track:1HGAQplciZYFOq20ofVc1t,0.486
818,0.102,0.442,186353,0.58,0.0,6,0.099,-9.641,0,Ak Benjamin,0.0975,170.033,4,Nancy,chinese,spotify:track:0Tt4oakm29NpjAucWW91gD,0.19
819,0.328,0.642,158407,0.719,0.0,5,0.19,-8.7,0,Ak Benjamin,0.0892,170.104,4,Dawg,chinese,spotify:track:1X3mPhTacQf42KgHSd3Q6k,0.59
820,0.181,0.722,164719,0.682,0.0,1,0.124,-8.34,1,Ak Benjamin,0.0716,79.981,4,Summer Night,chinese,spotify:track:1Ov95klNGTGIB2aJuAMzrU,0.527
821,0.109,0.7,125100,0.676,8.71e-05,1,0.127,-9.966,1,Ak Benjamin,0.0625,100.029,4,Coronavirus,chinese,spotify:track:355DaRrWlTW488aPvOv6bL,0.0421
822,0.205,0.679,171670,0.573,0.0,1,0.0975,-9.839,0,Ak Benjamin,0.161,82.559,4,Friend of a Friend,chinese,spotify:track:5nAZ8cKu0B2x4vRjp1NB6K,0.364
823,0.0235,0.841,262247,0.727,0.0,4,0.112,-6.238,0,福克斯,0.136,89.008,4,明爭暗鬥 (feat. 福克斯 & BigYear大年),chinese,spotify:track:6wNmlIhThgfwXDc1ntKkG5,0.411
824,0.179,0.779,294194,0.76,0.0,4,0.0775,-5.486,0,福克斯,0.14,93.016,4,棕旨(feat. 福克斯),chinese,spotify:track:6gUvTupJrISzXiEqjlnJEl,0.361
825,0.408,0.634,232236,0.86,0.0,10,0.0846,-4.609,0,福克斯,0.341,79.871,4,侠,chinese,spotify:track:3YCjLvbqiYfjkYPWuQmylW,0.921
826,0.421,0.665,216000,0.898,0.0,4,0.231,-4.176,0,福克斯,0.346,82.025,4,Why We Fight,chinese,spotify:track:24m6dWu261SNbdF3gs96Mp,0.627
827,0.174,0.757,294400,0.895,1.04e-06,11,0.32,-6.938,0,福克斯,0.18,119.964,4,HorseKing Cypher 2019,chinese,spotify:track:6OVx11T2a0uH9ycSkVLKL2,0.524
828,0.301,0.582,156041,0.671,0.0,5,0.144,-7.854,0,福克斯,0.163,159.926,4,生来如此,chinese,spotify:track:7iYcgX70pgwbJrIMh6lZgC,0.362
829,0.421,0.624,208000,0.544,0.00207,9,0.333,-9.112,0,福克斯,0.111,132.006,4,I'm Not A Killer,chinese,spotify:track:10KVONda40lZ47W0MQgQdt,0.439
830,0.411,0.658,214593,0.784,0.0,11,0.0536,-5.264,0,福克斯,0.0956,81.99,4,宿命,chinese,spotify:track:6vr2bFQtH3MTdqONFa0gKZ,0.206
831,0.337,0.544,232236,0.864,0.0,10,0.136,-5.891,0,福克斯,0.337,80.019,4,侠,chinese,spotify:track:3DDUin16U9cXNUHzLa9n6L,0.878
832,0.024,0.677,67606,0.846,3.38e-06,8,0.0812,-7.506,1,福克斯,0.182,142.123,4,谢你不屑,chinese,spotify:track:16B0DjcgF9T9OHg9Zp3ANM,0.0549
