,type,name,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
541,chinese,ØZI,If Only...,spotify:track:79rFtrqN1JHoZDAnBJ6TwJ,0.415,0.219,9,-8.914,1,0.0361,0.937,5.79e-06,0.103,0.117,135.828,187369,4
542,chinese,ØZI,Nights (feat.ØZI & eill),spotify:track:4uTprqTNACaVcik5ZmxVKw,0.827,0.655,0,-6.089,1,0.0499,0.353,0.0,0.148,0.734,120.004,177385,4
543,chinese,ØZI,MISSIONARY 傳教士,spotify:track:2xzAwtNSLMSa8aKFHcAVpR,0.702,0.382,2,-9.675,1,0.0574,0.0746,1.28e-05,0.0917,0.145,97.999,182000,4
544,chinese,ØZI,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
545,chinese,ØZI,S.M.O.K.E. 狼煙,spotify:track:78XpXhSG9ZutKcFALbx2Tx,0.771,0.638,1,-8.181,1,0.108,0.0274,0.0,0.277,0.351,116.993,215385,4
546,chinese,ØZI,走到飛,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.624,0.797,8,-2.72,0,0.0611,0.0092,0.0,0.14,0.196,148.062,276182,4
547,chinese,ØZI,Paradise Island,spotify:track:55gdK99fAhQHOCqEqiq2ek,0.71,0.564,9,-6.187,0,0.03,0.0725,0.0,0.655,0.409,108.057,214809,4
548,chinese,ØZI,Prey,spotify:track:3qlIdH3ZINDktlzgNn1aXH,0.645,0.329,6,-9.863,1,0.0367,0.599,0.0,0.106,0.156,127.772,209430,3
549,chinese,ØZI,Diamond,spotify:track:3UNI5zF116WOYOfy76kjbw,0.428,0.808,5,-7.103,0,0.335,0.112,0.0,0.21,0.691,79.216,194106,5
550,chinese,Ryan.B,No Reason,spotify:track:7uwJwSKpmzZH7p7imm4f1P,0.542,0.485,2,-7.718,1,0.146,0.842,0.0,0.0824,0.345,176.074,215497,4
551,chinese,Ryan.B,放個大招給你看 (OPPO Reno 宣傳曲),spotify:track:6LAHkI7op52Y4NoK2PGMlH,0.704,0.576,8,-4.962,1,0.0967,0.654,0.0,0.0865,0.921,206.072,178720,4
552,chinese,Ryan.B,Never Again,spotify:track:4a2PeAoz9XFnYwRiFwv2t5,0.791,0.282,0,-5.792,1,0.037,0.723,0.0,0.0859,0.387,95.996,212541,4
553,chinese,Ryan.B,像极了,spotify:track:0UpHEi794wCm1QMSLV6J4M,0.663,0.635,9,-5.113,1,0.0402,0.0738,0.0,0.0806,0.662,105.074,194453,4
554,chinese,Ryan.B,為你瘋狂,spotify:track:5XglcdnqITKQH7F3bc0UQ3,0.808,0.725,8,-5.063,1,0.0409,0.563,0.0,0.262,0.908,119.997,228373,4
555,chinese,Ryan.B,小鹿乱撞,spotify:track:4Mdw361yPWmE5VY39WaIpN,0.865,0.793,8,-5.466,0,0.066,0.345,0.0,0.359,0.911,134.039,188766,4
556,chinese,Ryan.B,All for You,spotify:track:2940LsyAsGSLm4QI1WhAYw,0.797,0.669,1,-4.158,0,0.0409,0.102,3.86e-06,0.224,0.504,99.997,187636,4
557,chinese,Ryan.B,告白前一秒,spotify:track:6XLDKwvVsXEzFDMAOrlGOZ,0.805,0.575,5,-4.162,1,0.0408,0.398,0.0,0.284,0.649,106.989,210333,4
558,chinese,Ryan.B,是你,spotify:track:5KZnJsAhvQcdBx7FZwgIIX,0.828,0.668,8,-5.203,1,0.0569,0.0844,0.0,0.103,0.757,113.024,209878,4
559,chinese,Ryan.B,圍繞,spotify:track:0fQ2dM8D0iTHp8yXZEVnze,0.776,0.68,4,-5.028,1,0.0723,0.176,0.0,0.215,0.735,165.952,200487,4
560,chinese,Ty.,功成名就,spotify:track:287FnSgzwZv4cy0sr9qaV8,0.747,0.679,10,-6.731,0,0.226,0.191,0.0,0.0848,0.674,160.001,180229,4
561,chinese,Ty.,20 (feat. 王心凌),spotify:track:75SZkjePzOFL6VTCxtdbey,0.843,0.368,9,-15.239,1,0.229,0.548,0.0,0.111,0.391,104.017,196154,4
562,chinese,Ty.,名牌包,spotify:track:1z3KPocyJO3WEOgJTKmajH,0.811,0.856,11,-7.223,1,0.202,0.267,0.0,0.106,0.524,135.01,188392,4
563,chinese,Ty.,带刺的玫瑰,spotify:track:31b6VUNI3lmtlHzu12J3IR,0.812,0.816,8,-4.999,0,0.115,0.184,0.0,0.0809,0.82,101.99,180780,4
564,chinese,Ty.,大陸仔,spotify:track:2iZAeMtOUZmXMj3Ceec4uO,0.781,0.725,0,-5.505,1,0.137,0.181,0.0,0.203,0.511,134.999,141952,4
565,chinese,Ty.,勾肩搭背,spotify:track:6jFQX9EUCx07CaE3K16Um2,0.795,0.546,1,-8.562,1,0.0694,0.0112,0.0,0.243,0.388,101.949,179540,4
566,chinese,Ty.,誰的錯,spotify:track:3DxKlEJ2BmhatiXL2t7ixI,0.738,0.795,0,-5.389,0,0.0427,0.454,0.0,0.11,0.518,119.998,210623,4
567,chinese,Ty.,高級愛情故事,spotify:track:5T3EP0SWtFoQJR8IdUfoSr,0.854,0.569,11,-5.978,0,0.0907,0.379,3.29e-06,0.161,0.53,135.018,202450,4
568,chinese,Ty.,對不起,spotify:track:7D5HgtLAQTQD6WioaWTrpE,0.527,0.796,0,-5.45,1,0.0493,0.108,0.0,0.0991,0.441,199.866,128905,4
569,chinese,Ty.,爸爸媽媽,spotify:track:4E8mTN6nNwQWBkriIX2pUn,0.803,0.817,2,-4.703,1,0.089,0.372,0.0,0.0383,0.738,100.091,161033,4
570,chinese,Soft Lipa,關於小熊,spotify:track:13tJ9Mkj7cjXxrTjOh0LAN,0.918,0.371,9,-10.493,1,0.104,0.591,0.0,0.11,0.769,92.983,316920,4
571,chinese,Soft Lipa,史詩,spotify:track:6i2oWpLh1Bt8F5BVaiyHmr,0.582,0.883,10,-7.635,0,0.0656,0.255,0.0214,0.109,0.558,175.925,210000,4
572,chinese,Soft Lipa,收斂水,spotify:track:10EbcvamEVm3t32nUj8lX1,0.851,0.6,1,-9.592,1,0.0334,0.183,0.000989,0.104,0.933,91.979,237320,4
573,chinese,Soft Lipa,過程,spotify:track:3dBd4ZCkpr1NPOaTXSZY3W,0.658,0.774,6,-6.157,1,0.0509,0.541,2.96e-05,0.242,0.654,94.925,285293,4
574,chinese,Soft Lipa,噓,spotify:track:6GmRxBfE68sxJBRcMsKvtU,0.79,0.515,1,-7.776,0,0.0383,0.135,1.21e-05,0.0993,0.8,94.997,308947,4
575,chinese,Soft Lipa,I Want You,spotify:track:7Mlo3IR7Vz6GDrC9733KRz,0.633,0.755,5,-6.101,0,0.0303,0.483,0.000851,0.111,0.952,112.953,243529,4
576,chinese,Soft Lipa,我們都有問題,spotify:track:66JjWkiwS9qHNpbGvcADux,0.623,0.526,9,-8.557,0,0.218,0.687,0.000203,0.0889,0.574,85.547,286176,4
577,chinese,Soft Lipa,偷偷,spotify:track:2PkWIxSiFjTiCUZrtDWqoz,0.937,0.448,7,-10.311,1,0.0794,0.567,0.0,0.0801,0.762,97.971,248213,4
578,chinese,Soft Lipa,少年維持著煩惱,spotify:track:300O5aB8IWTCGL2xIfx2xq,0.799,0.518,7,-9.048,0,0.0667,0.751,0.000799,0.0959,0.475,95.009,329840,4
579,chinese,Soft Lipa,偏執面,spotify:track:6p65VtyQYPJLEY6uJmCaAz,0.6,0.712,0,-6.671,1,0.0355,0.619,3.41e-06,0.117,0.162,119.949,254181,4
580,chinese,MC HotDog,Tough Love (feat. Eve Ai),spotify:track:7BgO5vZaywxKoHPUBdEzrr,0.738,0.717,0,-6.46,0,0.314,0.193,6.47e-06,0.0706,0.518,150.932,210599,4
581,chinese,MC HotDog,差不多先生,spotify:track:6fADwOnsMmCM70OAxDF3fc,0.644,0.879,6,-4.229,0,0.455,0.379,0.00296,0.183,0.507,175.973,266544,4
582,chinese,MC HotDog,離開,spotify:track:4rAfqnaDhAJi8RcR3wGlcL,0.667,0.909,1,-3.724,1,0.121,0.0827,6.11e-06,0.0345,0.96,98.02,291797,4
583,chinese,MC HotDog,I Can't Fucking Sleep (feat. J.Sheon),spotify:track:0lC1NdHXn7f3T77sipTqsj,0.679,0.807,11,-5.196,0,0.106,0.534,0.0,0.284,0.764,82.029,216118,4
584,chinese,MC HotDog,我愛台妹,spotify:track:3vTuu6YNTEOby4HK7bWhB2,0.845,0.87,11,-4.313,1,0.0576,0.0781,0.0987,0.153,0.905,107.035,238028,4
585,chinese,MC HotDog,Change (feat. Ayal Komod),spotify:track:61hbeKzeVlT4GRhhnjQMv7,0.676,0.891,7,-4.431,1,0.287,0.0592,0.00117,0.0468,0.736,171.463,233583,4
586,chinese,MC HotDog,再見Hip-Hop,spotify:track:25jdJvW7aez2PMnRHdnrLO,0.682,0.786,6,-8.563,1,0.119,0.333,0.0,0.248,0.231,103.982,240010,4
587,chinese,MC HotDog,Do You Remember,spotify:track:1mUKVXiCT9bH3XDf9Ox6W6,0.845,0.764,0,-7.813,1,0.207,0.181,6.4e-05,0.305,0.761,89.967,252792,4
588,chinese,MC HotDog,贫民百万男孩,spotify:track:6W2fbfpXKWkEFF8QengT3G,0.797,0.884,7,-3.722,1,0.301,0.3,0.0,0.238,0.751,90.013,212000,4
589,chinese,MC HotDog,輕熟女27 (我只在乎你),spotify:track:29sgXiafZq3bSkSGoafvli,0.686,0.651,1,-6.076,1,0.0713,0.238,0.0,0.114,0.719,87.978,275355,4
590,chinese,Al Rocco,Bruce Lee,spotify:track:4ZBnVJsSJO2LVgKpK68dHv,0.882,0.613,11,-8.077,0,0.296,0.494,0.0,0.294,0.719,134.013,179886,4
591,chinese,Al Rocco,City Lights,spotify:track:6CF41bI6ANJFy5jEOEHgGP,0.736,0.617,2,-7.319,0,0.062,0.0644,0.00427,0.105,0.299,95.991,186641,4
592,chinese,Al Rocco,Cray,spotify:track:0GI9pERfgO8SVRvjKPxo4A,0.944,0.876,11,-5.416,0,0.278,0.0995,0.00212,0.0824,0.662,130.005,163620,4
593,chinese,Al Rocco,C.H.I.G.G.A,spotify:track:3YkuurFZH6UHd5vfB1AraE,0.685,0.747,6,-4.637,0,0.256,0.0583,0.00745,0.239,0.367,139.986,183142,4
594,chinese,Al Rocco,Red Money,spotify:track:1pRRCN48E0t1c1Y26REWvU,0.819,0.719,2,-8.055,1,0.0528,0.00233,0.35,0.239,0.177,140.653,177500,4
595,chinese,Al Rocco,Fade Away,spotify:track:75I79AG0tCrvJQIfAogkuv,0.639,0.793,2,-5.269,1,0.0392,0.231,1.76e-06,0.0752,0.168,100.036,151488,4
596,chinese,Al Rocco,All on Me (feat. Blow Fever),spotify:track:5MBajEjYe9L6Ki8kGKGLIh,0.804,0.923,0,-1.834,1,0.113,0.0057,0.0,0.361,0.454,139.982,237205,4
597,chinese,Al Rocco,Ying,spotify:track:2oi7H0A811nKrwIBhYyELt,0.322,0.561,7,-6.938,1,0.0556,0.0596,0.164,0.348,0.148,144.553,204000,4
598,chinese,Al Rocco,Red 8,spotify:track:3rAw2vSttj89ylyixGGCp4,0.86,0.754,7,-4.245,1,0.117,0.0707,2.56e-06,0.182,0.329,134.991,157325,4
599,chinese,Al Rocco,Prayer Hands,spotify:track:4MYAIzMwiBMoEu6mHLL235,0.73,0.913,8,-3.722,1,0.0716,0.327,0.257,0.254,0.393,172.019,145454,4
600,chinese,頑童Mj116,SPOTLIGHT,spotify:track:4IazYww9msi3dR81d9itO7,0.733,0.734,1,-7.171,0,0.0786,0.191,1.77e-05,0.0942,0.241,100.041,214682,4
601,chinese,頑童Mj116,R&B Girl,spotify:track:5B9ALvZNOMCfuowlXZtJvy,0.672,0.589,0,-7.569,1,0.323,0.126,0.0,0.149,0.617,176.017,259827,4
602,chinese,頑童Mj116,HOT CHICK,spotify:track:5rEfqQB238QwnkLah08ErS,0.807,0.834,4,-6.069,0,0.281,0.0295,0.00279,0.139,0.329,95.017,266217,4
603,chinese,頑童Mj116,BIG THING,spotify:track:73HqYFvMT0aMBJIwkgm3zW,0.858,0.721,1,-6.849,1,0.164,0.0944,0.00302,0.0903,0.119,96.997,218610,4
604,chinese,頑童Mj116,Pian Jia Pain Jia,spotify:track:0A4xjJBJT41ys5InvWSCJY,0.645,0.853,11,-5.423,1,0.0958,0.0744,0.00158,0.372,0.323,90.022,260573,4
605,chinese,頑童Mj116,SOUTH SIDE,spotify:track:54o9ySnVpez2P5jqVBsrFd,0.803,0.906,11,-5.287,1,0.239,0.104,0.0,0.211,0.507,95.054,194040,4
606,chinese,頑童Mj116,2030,spotify:track:2MXdKc4LAZhAoMhozzwqE8,0.642,0.791,0,-4.821,0,0.0497,0.0416,0.00121,0.125,0.44,93.936,288707,4
607,chinese,頑童Mj116,Don,spotify:track:67rGoCEadVBwTn9c6EatFr,0.906,0.727,1,-6.136,1,0.105,0.0613,0.0,0.0962,0.323,106.001,192707,4
608,chinese,頑童Mj116,Just Believe,spotify:track:1Onqw3ligchmfzpX322jfs,0.782,0.717,0,-5.116,1,0.258,0.187,0.0,0.0871,0.321,91.052,230360,4
609,chinese,頑童Mj116,Good Vibe,spotify:track:4k5w3H5bfTRWkrQo5kq2ji,0.749,0.786,7,-5.976,0,0.263,0.238,0.0,0.106,0.441,178.123,211880,4
610,chinese,王以太,人間天堂,spotify:track:6ORztQyk2WUczAg4aBpkcH,0.737,0.669,7,-8.664,1,0.202,0.25,0.0,0.0982,0.71,89.917,207165,4
611,chinese,王以太,阿司匹林,spotify:track:0pQVtvG3YTqZ1cAvCtvIW4,0.802,0.689,0,-6.135,1,0.155,0.411,0.0,0.153,0.302,135.971,202059,4
612,chinese,王以太,Life Is Beautiful,spotify:track:35iWn3rxX8TvP3HzP5MOOD,0.753,0.45,9,-11.55,0,0.325,0.292,0.0,0.0969,0.0984,91.962,286957,4
613,chinese,王以太,三思而後行,spotify:track:0Ia4T1JHLReV2RPn7Nms66,0.699,0.812,9,-5.784,0,0.312,0.462,0.0,0.271,0.748,171.964,300410,4
614,chinese,王以太,山羊,spotify:track:001JP75ykjRoO6wL3o4tff,0.791,0.756,11,-7.695,0,0.336,0.435,0.0,0.0836,0.838,89.959,149656,4
615,chinese,王以太,戒驕戒躁,spotify:track:6psxOhNTvNdIO9F3s1sYhI,0.747,0.493,4,-7.713,0,0.0921,0.245,2.04e-05,0.194,0.385,146.043,203836,4
616,chinese,王以太,掛羊頭賣狗肉,spotify:track:2KYC7ayEAlzEnn1NOEiw53,0.869,0.591,7,-8.699,0,0.113,0.241,0.0,0.0476,0.836,108.023,290556,4
617,chinese,王以太,豔陽天,spotify:track:0t4XhuEA22BkVeVvfOYpQz,0.773,0.66,11,-5.243,0,0.145,0.0122,1.33e-05,0.132,0.306,146.036,201131,4
618,chinese,王以太,LA In The Snow,spotify:track:5uQVVnW6I5lOIDn6VCVwvW,0.866,0.562,0,-7.662,0,0.0726,0.0309,5.1e-06,0.115,0.0797,132.0,233192,4
619,chinese,王以太,還沒想好,spotify:track:0dyZOaCh4Fg5VcOmoJREgc,0.934,0.624,0,-7.133,1,0.187,0.249,0.0,0.871,0.851,117.019,233895,4
620,chinese,婁峻碩,COLORFUL,spotify:track:4oNbnRaCAk6NNNVkvns7xV,0.744,0.631,9,-7.426,1,0.142,0.618,6.23e-06,0.163,0.762,89.983,216000,4
621,chinese,婁峻碩,七十億分之一加一,spotify:track:7giPmSUssL2CkEy0fv1bPt,0.697,0.485,0,-9.049,1,0.0327,0.269,0.0,0.204,0.452,103.016,220171,4
622,chinese,婁峻碩,BLUE SKY,spotify:track:2ljSCbmx7YNB7kjL8wXRbm,0.861,0.729,0,-8.099,0,0.0837,0.45,0.0,0.116,0.713,144.07,202071,4
623,chinese,婁峻碩,AIRPLANE (feat. T.I.G) - Prod. Alan from SUGARCAT,spotify:track:2nEDyf4hJY0zQXo2HodHg9,0.691,0.608,6,-7.751,0,0.0378,0.355,0.0,0.0382,0.388,120.034,168000,4
624,chinese,婁峻碩,NEVER LAND - Prod. Huangfu,spotify:track:3EfK98UUHuGI9S0zNsrPqM,0.796,0.723,2,-6.7,1,0.0431,0.296,0.000268,0.0964,0.451,100.04,150500,4
625,chinese,婁峻碩,Better Than Love,spotify:track:2KPVMTKu7MRVkjI9uO7zBY,0.801,0.769,8,-5.288,1,0.0455,0.281,0.0,0.833,0.653,103.003,279029,4
626,chinese,婁峻碩,80 (feat. 高爾宣 OSN),spotify:track:6VQGdgA9JWKPFccdJbLP1P,0.642,0.81,1,-6.066,1,0.162,0.381,0.0,0.366,0.545,175.071,158061,4
627,chinese,婁峻碩,SOFA,spotify:track:1m8WtiswHyKEttkyAeyVTZ,0.796,0.555,1,-6.521,1,0.0584,0.419,0.0,0.13,0.271,140.048,168857,4
628,chinese,婁峻碩,IDOL RAPPER,spotify:track:4EyYILnzJhGhmU0NCCOPts,0.558,0.958,1,-4.861,1,0.301,0.00487,0.0,0.165,0.762,183.982,160032,4
629,chinese,婁峻碩,BLUE SKY,spotify:track:5kHxZbfN5BVLFaTFgXmkz2,0.857,0.736,0,-8.099,0,0.149,0.683,0.0,0.108,0.708,144.051,201013,4
630,chinese,Ice Paper,心如止水,spotify:track:3DHVIDFibApOrJ0DUaHj6C,0.873,0.277,6,-10.906,1,0.141,0.484,0.0,0.328,0.666,128.017,243750,4
631,chinese,Ice Paper,止痛藥片,spotify:track:1KgqCOFDVeK9ItSTUguavl,0.955,0.413,2,-10.77,1,0.393,0.0535,0.0,0.0875,0.339,129.942,166154,4
632,chinese,Ice Paper,明爭暗鬥 (feat. 福克斯 & BigYear大年),spotify:track:6wNmlIhThgfwXDc1ntKkG5,0.841,0.727,4,-6.238,0,0.136,0.0235,0.0,0.112,0.411,89.008,262247,4
633,chinese,Ice Paper,失眠,spotify:track:1IxcM1mRkYpb0JQI49XQ6n,0.856,0.456,8,-11.675,0,0.151,0.156,0.0,0.0937,0.817,91.981,222391,4
634,chinese,Ice Paper,棕旨(feat. 福克斯),spotify:track:6gUvTupJrISzXiEqjlnJEl,0.779,0.76,4,-5.486,0,0.14,0.179,0.0,0.0775,0.361,93.016,294194,4
635,chinese,Ice Paper,白媚生(feat. 孤矢),spotify:track:6U3Le3Ha7N4NJQPpXxJI85,0.808,0.668,11,-6.798,0,0.0355,0.631,0.0,0.105,0.892,117.998,246102,4
636,chinese,Ice Paper,心如止水,spotify:track:2ErM6AMwNXk9FJGS1B1g8o,0.882,0.303,6,-8.856,1,0.192,0.575,0.0,0.194,0.601,128.014,185391,4
637,chinese,Ice Paper,鴉雀無聲,spotify:track:1aLs0cj0F8N1b6Rgmuifon,0.866,0.914,9,-4.572,0,0.0567,0.0789,0.0,0.0612,0.965,114.997,212870,4
638,chinese,Ice Paper,容身之地,spotify:track:5wgJeSTjOAFCfDIL2SbbOs,0.803,0.721,9,-8.271,1,0.257,0.524,0.0,0.114,0.845,87.497,222857,4
639,chinese,Ice Paper,超能力,spotify:track:37ArPTSUmTRpMmIvoyxx5l,0.824,0.434,10,-10.996,0,0.129,0.479,0.0,0.115,0.763,148.017,223378,4
640,chinese,Hua Chen Yu,寒鴉少年,spotify:track:3e7VIjtx7W8sIbr7nAnstN,0.504,0.737,3,-5.618,0,0.0387,0.342,0.0,0.124,0.266,80.061,315147,4
641,chinese,Hua Chen Yu,你要相信這不是最後一天,spotify:track:5t8xMhpVAtRf0QGlCWKadL,0.439,0.422,6,-8.097,1,0.0286,0.694,0.000113,0.163,0.195,80.027,363194,4
642,chinese,Hua Chen Yu,與火星的孩子對話,spotify:track:1jhZnvlQl3520fYzlUJ07y,0.533,0.124,2,-12.731,1,0.0347,0.925,0.000156,0.0935,0.176,119.485,309538,4
643,chinese,Hua Chen Yu,Why Nobody Fights,spotify:track:24o4WvCGmcmYL9GZPszaoE,0.424,0.413,4,-7.695,1,0.0333,0.111,5.71e-05,0.0704,0.079,174.177,243347,3
644,chinese,Hua Chen Yu,夏之旅,spotify:track:7pfGKP3O6ysJprvdk9yMdA,0.674,0.823,8,-5.571,1,0.0281,0.116,0.0,0.131,0.924,146.712,184327,4
645,chinese,Hua Chen Yu,好想愛這個世界啊,spotify:track:4dCJwNoQG5Fx42pqIz99Vn,0.411,0.541,0,-7.633,1,0.0477,0.517,0.0,0.131,0.352,159.872,258834,4
646,chinese,Hua Chen Yu,瘋人院,spotify:track:3V3Bcs5mmw0aH9KTae3bdq,0.561,0.644,11,-9.058,1,0.0644,0.261,0.00241,0.0882,0.509,146.007,397314,4
647,chinese,Hua Chen Yu,鬥牛,spotify:track:38KdrsbRIUOpqdVF61pxqz,0.635,0.812,8,-8.227,1,0.0626,0.246,0.000372,0.149,0.16,104.996,385491,4
648,chinese,Hua Chen Yu,七重人格,spotify:track:2MWvmrEE4IatIsdNy1WOhU,0.566,0.486,11,-9.173,0,0.0385,0.173,0.00022,0.122,0.13,134.943,394833,3
649,chinese,Hua Chen Yu,新世界,spotify:track:7Gz4tgdM1TJVQbCQxMRTR1,0.533,0.65,8,-7.303,1,0.0355,0.197,0.0,0.123,0.208,120.02,351278,4
650,chinese,AIR,星球墜落(FALLING),spotify:track:0FS9dl1Nr59CoXrN0n8TWX,0.498,0.536,9,-8.711,1,0.0446,0.397,0.0,0.107,0.386,114.036,233158,4
651,chinese,AIR,你能看到我,spotify:track:2GcD88Ddo93lBAewk8VH7Z,0.867,0.648,10,-6.322,1,0.0795,0.222,0.0,0.243,0.663,118.012,282712,4
652,chinese,AIR,烏雲中,spotify:track:4dk97CLN5RZEHYlZPDMKVY,0.777,0.803,7,-8.445,1,0.0566,0.486,0.0,0.117,0.734,140.05,245143,4
653,chinese,AIR,用音乐安慰你,spotify:track:3cLfeYSlDuoz5Ha5BThbg2,0.426,0.612,6,-6.866,0,0.086,0.141,0.126,0.383,0.51,90.046,260364,4
654,chinese,AIR,都是小事兒,spotify:track:18aSLNqHyDTDXL0bPLaPmv,0.748,0.784,1,-6.942,1,0.129,0.223,0.0,0.354,0.753,92.019,135000,4
655,chinese,AIR,家走,spotify:track:1Yk7QlhJ9obJCtu7islr3w,0.685,0.53,0,-10.541,1,0.0727,0.781,0.0,0.137,0.235,121.907,140164,4
656,chinese,AIR,巨人,spotify:track:62bP1u2oFP08BOjVTDtx9n,0.631,0.669,1,-6.961,1,0.119,0.575,2.69e-06,0.0759,0.671,173.951,240690,4
657,chinese,AIR,往昔,spotify:track:7xktQUusaU3FFBfby9gtt5,0.492,0.768,10,-7.12,0,0.0873,0.231,0.0,0.376,0.257,179.897,148667,4
658,chinese,AIR,小人物,spotify:track:5MLtbeBVkaES4RjTMk1TvB,0.596,0.604,8,-7.346,0,0.133,0.021,1.57e-05,0.121,0.516,180.0,218000,4
659,chinese,AIR,故事,spotify:track:3HgWj0PK7a9p0o3ziSmUch,0.457,0.636,8,-7.437,1,0.182,0.358,1.23e-05,0.216,0.255,88.324,408832,4
660,chinese,GAI,虎山行,spotify:track:4n5XIGoka0lxeuPIb4cLDp,0.85,0.478,1,-7.428,0,0.275,0.179,0.0,0.0787,0.413,92.04,241386,4
661,chinese,GAI,天乾物燥,spotify:track:0JJtUpjHBDpAAdTjOkDxD5,0.729,0.726,2,-3.457,1,0.18,0.241,0.0,0.19,0.221,102.067,167392,4
662,chinese,GAI,火鍋底料,spotify:track:0K2jrMVJlImtusU9RB8ZVQ,0.894,0.694,10,-5.395,0,0.16,0.0689,0.0,0.885,0.95,135.049,184992,4
663,chinese,GAI,長河,spotify:track:38f8hn9bpsksYkOdw2huTx,0.667,0.746,10,-6.854,0,0.061,0.519,0.000149,0.1,0.599,112.023,297303,4
664,chinese,GAI,不勞不獲,spotify:track:74OBt2g1aS2rcZz1FdGRQV,0.835,0.795,11,-3.356,1,0.22,0.272,0.0,0.111,0.449,129.96,210216,4
665,chinese,GAI,空城計(演唱會現場版),spotify:track:0JzqwPNIj8DqkVxaV14WoB,0.763,0.95,11,-2.397,0,0.201,0.441,0.0,0.518,0.538,112.045,149184,4
666,chinese,GAI,重慶魂(演唱會現場版),spotify:track:7JD2EE0WzGlyVM20OD7Sex,0.733,0.931,1,-3.8,1,0.346,0.371,0.0,0.571,0.602,119.927,166955,4
667,chinese,GAI,垃圾話,spotify:track:0U0oED5csEpqwX6YZpGYfd,0.682,0.702,9,-6.85,1,0.134,0.155,0.0,0.266,0.909,146.005,225805,4
668,chinese,GAI,萬里長城,spotify:track:6UJcwAjkSUTUSXJLJP9JJC,0.674,0.729,2,-8.334,1,0.261,0.148,0.00169,0.0927,0.258,124.041,228258,4
669,chinese,GAI,永不獨行,spotify:track:6yTcc13v7rR5QZe0EV5YTX,0.824,0.776,2,-6.888,1,0.111,0.133,1.54e-05,0.0584,0.697,140.028,171429,4
670,chinese,DJ Didilong,現在開始做朋友 (第二屆《愛之日常音樂節》主題曲),spotify:track:3ecMfhSwxQdVsCxWvpOo8i,0.465,0.338,7,-11.138,1,0.0337,0.698,0.0,0.0739,0.305,147.714,300225,4
671,chinese,DJ Didilong,峇里島 (電影《誰先愛上他的》探尋情愛之歌),spotify:track:1NJm4hwQG2MVF5jgagPIgO,0.497,0.501,7,-9.614,1,0.0313,0.687,0.278,0.0852,0.137,73.997,298413,4
672,chinese,DJ Didilong,水哥 ft. 蛋堡,spotify:track:3ho7TfQryjbWUH3t8e6ooy,0.833,0.615,5,-7.644,0,0.0555,0.0851,0.0,0.145,0.953,101.995,211174,4
673,chinese,DJ Didilong,什麼時候她 feat. 蛋堡Soft Lipa,spotify:track:21rtnUfUA531PsCZHo9AUl,0.745,0.872,9,-6.654,0,0.0429,0.0221,0.000613,0.106,0.626,110.011,295652,4
674,chinese,DJ Didilong,台北直直撞,spotify:track:41sJNiLh96NJPH6OGfytyX,0.813,0.742,9,-6.617,0,0.0601,0.178,1.44e-06,0.0783,0.84,99.994,260100,4
675,chinese,DJ Didilong,為什麼,spotify:track:5xE8NASjfOwKW9Ol7oouBg,0.655,0.42,11,-11.217,0,0.0503,0.0751,0.858,0.202,0.468,172.016,280600,4
676,chinese,DJ Didilong,我想和你瞎 ft. 馬念先,spotify:track:0voNLLkV5iRdGXNvzQDLmq,0.708,0.665,0,-7.384,1,0.0401,0.383,2.91e-05,0.102,0.7,99.001,221196,4
677,chinese,DJ Didilong,愛上你 (緊扣《誰先愛上他的》電影歌曲),spotify:track:0pFuGifCRyp03hu0bcN3DQ,0.723,0.601,1,-6.843,0,0.0272,0.177,2.17e-05,0.132,0.701,119.965,299653,4
678,chinese,DJ Didilong,以黑擊黑 ft. Leo王,spotify:track:3q4AhdHJqnrMIx41jTZKmC,0.821,0.75,6,-7.503,0,0.165,0.0357,0.0,0.174,0.591,96.018,230256,4
679,chinese,DJ Didilong,大不了就分手,spotify:track:4SAMIPAfSSiUpwnzBkyEtf,0.743,0.493,2,-8.794,1,0.106,0.178,3.28e-05,0.102,0.593,84.989,310811,4
680,chinese,寶石Gem,野狼Disco,spotify:track:2Zc5d8BN5DEwTcv9JpZqz9,0.779,0.839,1,-7.974,0,0.408,0.56,0.0,0.506,0.693,97.992,239256,4
681,chinese,寶石Gem,出征 (大風歌),spotify:track:2lRPZyqgc4uyfCZU7EKU1a,0.572,0.856,1,-7.72,1,0.137,0.0766,0.0,0.102,0.606,163.997,196098,4
682,chinese,寶石Gem,老鐵情歌,spotify:track:4w01lob7TI0ym2laUtK8nf,0.756,0.828,5,-5.528,0,0.126,0.259,0.0,0.693,0.713,105.98,281561,4
683,chinese,寶石Gem,升,spotify:track:5ZtqgSpga3ScRs4Y97rBSW,0.551,0.979,2,-3.186,1,0.187,0.222,0.0,0.0818,0.28,89.956,205333,4
